2.18877726964839e-06,5.62818780239171e-06,1.29503244427204e-05,2.66647658688165e-05,4.91292300640792e-05,8.10004066197676e-05,0.000119503189757399,0.000157767249312592,0.000186379982784601,0.000197027450869537,0.000186379982784601,0.000157767249312592,0.000119503189757399,8.10004066197676e-05,4.91292300640792e-05,2.66647658688165e-05,1.29503244427204e-05,5.62818780239171e-06,2.18877726964839e-06
5.62818780239171e-06,1.44722345111339e-05,3.33002626974662e-05,6.8565363912342e-05,0.000126330137479893,0.000208283184793572,0.000307288642049695,0.000405680249201721,0.000479254586688383,0.00050663332039189,0.000479254586688383,0.000405680249201721,0.000307288642049695,0.000208283184793572,0.000126330137479893,6.8565363912342e-05,3.33002626974662e-05,1.44722345111339e-05,5.62818780239171e-06
1.29503244427204e-05,3.33002626974662e-05,7.66231016272674e-05,0.000157767249312592,0.000290682600634411,0.000479254586688383,0.000707063756901543,0.000933460472824553,0.00110275324956978,0.00116575105574472,0.00110275324956978,0.000933460472824553,0.000707063756901543,0.000479254586688383,0.000290682600634411,0.000157767249312592,7.66231016272674e-05,3.33002626974662e-05,1.29503244427204e-05
2.66647658688165e-05,6.8565363912342e-05,0.000157767249312592,0.00032484334916043,0.000598516548549656,0.000986786964459844,0.00145584688750431,0.00192199856194745,0.00227057301466942,0.00240028573031093,0.00227057301466942,0.00192199856194745,0.00145584688750431,0.000986786964459844,0.000598516548549656,0.00032484334916043,0.000157767249312592,6.8565363912342e-05,2.66647658688165e-05
4.91292300640792e-05,0.000126330137479893,0.000290682600634411,0.000598516548549656,0.00110275324956978,0.00181813273889938,0.00268236507405146,0.00354123902671029,0.0041834795986504,0.00442247235337176,0.0041834795986504,0.00354123902671029,0.00268236507405146,0.00181813273889938,0.00110275324956978,0.000598516548549656,0.000290682600634411,0.000126330137479893,4.91292300640792e-05
8.10004066197676e-05,0.000208283184793572,0.000479254586688383,0.000986786964459844,0.00181813273889938,0.00299759411957968,0.00442247235337176,0.00583851610797067,0.00689739179983496,0.00729142423808727,0.00689739179983496,0.00583851610797067,0.00442247235337176,0.00299759411957968,0.00181813273889938,0.000986786964459844,0.000479254586688383,0.000208283184793572,8.10004066197676e-05
0.000119503189757399,0.000307288642049695,0.000707063756901543,0.00145584688750431,0.00268236507405146,0.00442247235337176,0.00652465308381375,0.00861379994828536,0.0101760022632485,0.0107573343232229,0.0101760022632485,0.00861379994828536,0.00652465308381375,0.00442247235337176,0.00268236507405146,0.00145584688750431,0.000707063756901543,0.000307288642049695,0.000119503189757399
0.000157767249312592,0.000405680249201721,0.000933460472824553,0.00192199856194745,0.00354123902671029,0.00583851610797067,0.00861379994828536,0.0113718765727405,0.0134342848030299,0.0142017551962937,0.0134342848030299,0.0113718765727405,0.00861379994828536,0.00583851610797067,0.00354123902671029,0.00192199856194745,0.000933460472824553,0.000405680249201721,0.000157767249312592
0.000186379982784601,0.000479254586688383,0.00110275324956978,0.00227057301466942,0.0041834795986504,0.00689739179983496,0.0101760022632485,0.0134342848030299,0.0158707322414621,0.0167773913821104,0.0158707322414621,0.0134342848030299,0.0101760022632485,0.00689739179983496,0.0041834795986504,0.00227057301466942,0.00110275324956978,0.000479254586688383,0.000186379982784601
0.000197027450869537,0.00050663332039189,0.00116575105574472,0.00240028573031093,0.00442247235337176,0.00729142423808727,0.0107573343232229,0.0142017551962937,0.0167773913821104,0.0177358459147302,0.0167773913821104,0.0142017551962937,0.0107573343232229,0.00729142423808727,0.00442247235337176,0.00240028573031093,0.00116575105574472,0.00050663332039189,0.000197027450869537
0.000186379982784601,0.000479254586688383,0.00110275324956978,0.00227057301466942,0.0041834795986504,0.00689739179983496,0.0101760022632485,0.0134342848030299,0.0158707322414621,0.0167773913821104,0.0158707322414621,0.0134342848030299,0.0101760022632485,0.00689739179983496,0.0041834795986504,0.00227057301466942,0.00110275324956978,0.000479254586688383,0.000186379982784601
0.000157767249312592,0.000405680249201721,0.000933460472824553,0.00192199856194745,0.00354123902671029,0.00583851610797067,0.00861379994828536,0.0113718765727405,0.0134342848030299,0.0142017551962937,0.0134342848030299,0.0113718765727405,0.00861379994828536,0.00583851610797067,0.00354123902671029,0.00192199856194745,0.000933460472824553,0.000405680249201721,0.000157767249312592
0.000119503189757399,0.000307288642049695,0.000707063756901543,0.00145584688750431,0.00268236507405146,0.00442247235337176,0.00652465308381375,0.00861379994828536,0.0101760022632485,0.0107573343232229,0.0101760022632485,0.00861379994828536,0.00652465308381375,0.00442247235337176,0.00268236507405146,0.00145584688750431,0.000707063756901543,0.000307288642049695,0.000119503189757399
8.10004066197676e-05,0.000208283184793572,0.000479254586688383,0.000986786964459844,0.00181813273889938,0.00299759411957968,0.00442247235337176,0.00583851610797067,0.00689739179983496,0.00729142423808727,0.00689739179983496,0.00583851610797067,0.00442247235337176,0.00299759411957968,0.00181813273889938,0.000986786964459844,0.000479254586688383,0.000208283184793572,8.10004066197676e-05
4.91292300640792e-05,0.000126330137479893,0.000290682600634411,0.000598516548549656,0.00110275324956978,0.00181813273889938,0.00268236507405146,0.00354123902671029,0.0041834795986504,0.00442247235337176,0.0041834795986504,0.00354123902671029,0.00268236507405146,0.00181813273889938,0.00110275324956978,0.000598516548549656,0.000290682600634411,0.000126330137479893,4.91292300640792e-05
2.66647658688165e-05,6.8565363912342e-05,0.000157767249312592,0.00032484334916043,0.000598516548549656,0.000986786964459844,0.00145584688750431,0.00192199856194745,0.00227057301466942,0.00240028573031093,0.00227057301466942,0.00192199856194745,0.00145584688750431,0.000986786964459844,0.000598516548549656,0.00032484334916043,0.000157767249312592,6.8565363912342e-05,2.66647658688165e-05
1.29503244427204e-05,3.33002626974662e-05,7.66231016272674e-05,0.000157767249312592,0.000290682600634411,0.000479254586688383,0.000707063756901543,0.000933460472824553,0.00110275324956978,0.00116575105574472,0.00110275324956978,0.000933460472824553,0.000707063756901543,0.000479254586688383,0.000290682600634411,0.000157767249312592,7.66231016272674e-05,3.33002626974662e-05,1.29503244427204e-05
5.62818780239171e-06,1.44722345111339e-05,3.33002626974662e-05,6.8565363912342e-05,0.000126330137479893,0.000208283184793572,0.000307288642049695,0.000405680249201721,0.000479254586688383,0.00050663332039189,0.000479254586688383,0.000405680249201721,0.000307288642049695,0.000208283184793572,0.000126330137479893,6.8565363912342e-05,3.33002626974662e-05,1.44722345111339e-05,5.62818780239171e-06
2.18877726964839e-06,5.62818780239171e-06,1.29503244427204e-05,2.66647658688165e-05,4.91292300640792e-05,8.10004066197676e-05,0.000119503189757399,0.000157767249312592,0.000186379982784601,0.000197027450869537,0.000186379982784601,0.000157767249312592,0.000119503189757399,8.10004066197676e-05,4.91292300640792e-05,2.66647658688165e-05,1.29503244427204e-05,5.62818780239171e-06,2.18877726964839e-06
